regime,n,seed,ica_runtime_sec,W_hash,method,draw,status,selection_runtime_sec,total_runtime_sec,ari,exact,partition_exact,threshold_w_used,enumeration_cap_hit,enumeration_timed_out,chosen_is_stable,enumeration_runtime_sec,enumeration_rounds,n_candidates_enumerated,n_stable_candidates,permutation_admissible,min_abs_selected_diagonal
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,enum_uniform_random,1,ok,2.1968805419746786,2.2638039169833064,1.0,1.0,1.0,0.1,False,False,False,2.1968659589765593,"[{'threshold': 0.1, 'n_candidates_enumerated': 960, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",960.0,0.0,,
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,enum_uniform_random,2,ok,2.1968787090154365,2.2638020840240642,1.0,1.0,1.0,0.1,False,False,False,2.1968659589765593,"[{'threshold': 0.1, 'n_candidates_enumerated': 960, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",960.0,0.0,,
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,enum_uniform_random,3,ok,2.1968777509755455,2.2638011259841733,1.0,1.0,1.0,0.1,False,False,False,2.1968659589765593,"[{'threshold': 0.1, 'n_candidates_enumerated': 960, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",960.0,0.0,,
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,enum_uniform_random,4,ok,2.1968772509717382,2.263800625980366,1.0,1.0,1.0,0.1,False,False,False,2.1968659589765593,"[{'threshold': 0.1, 'n_candidates_enumerated': 960, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",960.0,0.0,,
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,arbitrary_control,0,ok,3.287498839199543e-05,0.06695624999701977,0.0,0.0,0.0,,False,False,,,,,,False,0.00031776887987294936
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,arbitrary_control,1,ok,2.7582980692386627e-05,0.06695095798932016,0.0,0.0,0.0,,False,False,,,,,,False,0.0006762155482493655
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,arbitrary_control,2,ok,2.4082954041659832e-05,0.06694745796266943,0.0,0.0,0.0,,False,False,,,,,,False,0.002689174607211275
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,arbitrary_control,3,ok,2.358300844207406e-05,0.06694695801706985,0.0,0.0,0.0,,False,False,,,,,,False,0.0004652907421742075
unstable,50000,6,0.06692337500862777,876aedc40aa1a7e34e08d680ce19363dd0fd79837f3ee7b5e7166b9b559783ef,arbitrary_control,4,ok,2.337503246963024e-05,0.0669467500410974,0.0,0.0,0.0,,False,False,,,,,,False,0.0009870157927659112
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,enum_first_stable,0,ok,2.1545337910065427,2.2094397909822874,1.0,1.0,1.0,0.1,False,False,False,2.154526958009228,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,enum_uniform_random,0,ok,2.154583666007966,2.2094896659837104,1.0,1.0,1.0,0.1,False,False,False,2.154526958009228,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,enum_uniform_random,1,ok,2.1545402919873595,2.209446291963104,1.0,1.0,1.0,0.1,False,False,False,2.154526958009228,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,enum_uniform_random,2,ok,2.1545383330085315,2.209444332984276,1.0,1.0,1.0,0.1,False,False,False,2.154526958009228,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,enum_uniform_random,3,ok,2.1545378330047242,2.209443832980469,1.0,1.0,1.0,0.1,False,False,False,2.154526958009228,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,enum_uniform_random,4,ok,2.1545374169945717,2.2094434169703163,1.0,1.0,1.0,0.1,False,False,False,2.154526958009228,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,arbitrary_control,0,ok,5.329196574166417e-05,0.0549592919414863,0.0,0.0,0.0,,False,False,,,,,,False,9.046995716224798e-05
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,arbitrary_control,1,ok,2.7875008527189493e-05,0.054933874984271824,0.0,0.0,0.0,,False,False,,,,,,False,0.000887361623112455
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,arbitrary_control,2,ok,2.500001573935151e-05,0.054930999991483986,0.0,0.0,0.0,,False,False,,,,,,False,2.0802670224343257e-05
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,arbitrary_control,3,ok,2.4875043891370296e-05,0.054930875019636005,0.0,0.0,0.0,,False,False,,,,,,False,0.001917255472999536
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,arbitrary_control,4,ok,2.3875036276876926e-05,0.05492987501202151,0.0,0.0,0.0,,False,False,,,,,,False,0.0002236656806254778
unstable,50000,7,0.054905999975744635,4eb4c0b557d20d5b2816d24784c4d827ae9fbf09946400a6ebc371abbf32bbdd,ours,0,ok,4.020804772153497e-05,0.05494620802346617,1.0,1.0,1.0,0.1,False,False,,,,,,,
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,arbitrary_control,0,ok,6.108300294727087e-05,0.05867595801828429,0.0,0.0,0.0,,False,False,,,,,,False,0.0005079118628742316
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,arbitrary_control,1,ok,3.137503517791629e-05,0.058646250050514936,0.0,0.0,0.0,,False,False,,,,,,False,0.0004384583935187732
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,arbitrary_control,2,ok,2.7458008844405413e-05,0.058642333024181426,0.0,0.0,0.0,,False,False,,,,,,False,0.0019609747445992454
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,arbitrary_control,3,ok,2.5457993615418673e-05,0.05864033300895244,0.0,0.0,0.0,,False,False,,,,,,False,0.0007484083447578263
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,arbitrary_control,4,ok,2.4541979655623436e-05,0.058639416994992644,0.0,0.0,0.0,,False,False,,,,,,False,8.940614658796019e-05
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,ours,0,ok,3.6209006793797016e-05,0.05865108402213082,1.0,1.0,1.0,0.1,False,False,,,,,,,
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,enum_first_stable,0,ok,2.731705624028109,2.790320499043446,1.0,1.0,1.0,0.1,False,False,False,2.731596708006691,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,0.0,,
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,enum_uniform_random,0,ok,2.7316975410212763,2.7903124160366133,1.0,1.0,1.0,0.1,False,False,False,2.731596708006691,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,0.0,,
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,enum_uniform_random,1,ok,2.7316815410158597,2.7902964160311967,1.0,1.0,1.0,0.1,False,False,False,2.731596708006691,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,0.0,,
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,enum_uniform_random,2,ok,2.7316784990252927,2.7902933740406297,1.0,1.0,1.0,0.1,False,False,False,2.731596708006691,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,0.0,,
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,enum_uniform_random,3,ok,2.7316813330398872,2.7902962080552243,1.0,1.0,1.0,0.1,False,False,False,2.731596708006691,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,0.0,,
unstable,50000,8,0.05861487501533702,162b1e074893690eefbb06a1e720bcf8f292139beac12b93e83b7e80160e09fd,enum_uniform_random,4,ok,2.7316839990089647,2.7902988740243018,1.0,1.0,1.0,0.1,False,False,False,2.731596708006691,"[{'threshold': 0.1, 'n_candidates_enumerated': 30336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",30336.0,0.0,,
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,ours,0,ok,5.220802268013358e-05,0.05866799905197695,1.0,1.0,1.0,0.1,False,False,,,,,,,
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,enum_first_stable,0,ok,56.36603837501025,56.424654166039545,1.0,1.0,1.0,0.1,False,False,False,56.36603241699049,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,enum_uniform_random,0,ok,56.366085916990414,56.42470170801971,1.0,1.0,1.0,0.1,False,False,False,56.36603241699049,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,enum_uniform_random,1,ok,56.366046874958556,56.42466266598785,1.0,1.0,1.0,0.1,False,False,False,56.36603241699049,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,enum_uniform_random,2,ok,56.366043749963865,56.42465954099316,1.0,1.0,1.0,0.1,False,False,False,56.36603241699049,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,enum_uniform_random,3,ok,56.36604316701414,56.42465895804344,1.0,1.0,1.0,0.1,False,False,False,56.36603241699049,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,enum_uniform_random,4,ok,56.36604270798853,56.42465849901782,1.0,1.0,1.0,0.1,False,False,False,56.36603241699049,"[{'threshold': 0.1, 'n_candidates_enumerated': 336, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",336.0,0.0,,
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,arbitrary_control,0,ok,4.308304050937295e-05,0.05865887406980619,0.0,0.0,0.0,,False,False,,,,,,False,0.00042773962381380774
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,arbitrary_control,1,ok,2.7332978788763285e-05,0.05864312400808558,0.0,0.0,0.0,,False,False,,,,,,False,0.00011767541610417275
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,arbitrary_control,2,ok,2.4457986000925303e-05,0.05864024901529774,0.0,0.0,0.0,,False,False,,,,,,False,0.00018240021902892002
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,arbitrary_control,3,ok,2.3875036276876926e-05,0.05863966606557369,0.0,0.0,0.0,,False,False,,,,,,False,0.000493648277673439
unstable,50000,9,0.058615791029296815,5e6872c7c20e4d8ffa7d761528403aa8c7f78d27f191fdef94924eda4f23a501,arbitrary_control,4,ok,2.3541972041130066e-05,0.058639333001337945,0.0,0.0,0.0,,False,False,,,,,,False,0.00019961110306846816
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,enum_first_stable,0,ok,0.210053583025001,0.2701022080145776,1.0,1.0,1.0,0.1,False,False,False,0.21004975005052984,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,0.0,,
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,enum_uniform_random,0,ok,0.21007370902225375,0.2701223340118304,1.0,1.0,1.0,0.1,False,False,False,0.21004975005052984,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,0.0,,
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,enum_uniform_random,1,ok,0.21006179205141962,0.27011041704099625,1.0,1.0,1.0,0.1,False,False,False,0.21004975005052984,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,0.0,,
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,enum_uniform_random,2,ok,0.2100612500216812,0.2701098750112578,1.0,1.0,1.0,0.1,False,False,False,0.21004975005052984,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,0.0,,
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,enum_uniform_random,3,ok,0.21006129105808213,0.27010991604765877,1.0,1.0,1.0,0.1,False,False,False,0.21004975005052984,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,0.0,,
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,enum_uniform_random,4,ok,0.21006104204570875,0.2701096670352854,1.0,1.0,1.0,0.1,False,False,False,0.21004975005052984,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,0.0,,
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,arbitrary_control,0,ok,2.9916001949459314e-05,0.0600785409915261,0.0,0.0,0.0,,False,False,,,,,,False,0.0002904119053853434
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,arbitrary_control,1,ok,2.704199869185686e-05,0.060075666988268495,0.0,0.0,0.0,,False,False,,,,,,False,0.00021295741803247937
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,arbitrary_control,2,ok,2.320896601304412e-05,0.06007183395558968,0.0,0.0,0.0,,False,False,,,,,,False,0.0006587258226515768
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,arbitrary_control,3,ok,2.3124972358345985e-05,0.060071749961934984,0.0,0.0,0.0,,False,False,,,,,,False,0.002277765879497642
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,arbitrary_control,4,ok,2.3416010662913322e-05,0.06007204100023955,0.0,0.0,0.0,,False,False,,,,,,False,0.0005844502340715256
unstable,50000,10,0.06004862498957664,7bbf7720f614999680e3213b84e9c5aef4b0515b4a96963bee2f56d4f565fd3e,ours,0,ok,3.395904786884785e-05,0.060082584037445486,1.0,1.0,1.0,0.1,False,False,,,,,,,
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,arbitrary_control,0,ok,5.8166973758488894e-05,0.06255499995313585,0.0,0.0,0.0,,False,False,,,,,,False,0.0013236046416270823
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,arbitrary_control,1,ok,2.5833025574684143e-05,0.06252266600495204,0.0,0.0,0.0,,False,False,,,,,,False,9.777535711768009e-05
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,arbitrary_control,2,ok,2.4084001779556274e-05,0.06252091698115692,0.0,0.0,0.0,,False,False,,,,,,False,6.023709787040846e-05
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,arbitrary_control,3,ok,2.37500062212348e-05,0.0625205829855986,0.0,0.0,0.0,,False,False,,,,,,False,0.0009894924692300164
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,arbitrary_control,4,ok,2.4374981876462698e-05,0.06252120796125382,0.0,0.0,0.0,,False,False,,,,,,False,0.00028324805654499356
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,ours,0,ok,4.1041988879442215e-05,0.0625378749682568,1.0,1.0,1.0,0.1,False,False,,,,,,,
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,enum_first_stable,0,ok,60.00005608407082,60.0625529170502,1.0,1.0,1.0,0.1,False,True,True,60.000028750044294,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,2.0,,
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,enum_uniform_random,0,ok,60.00007462507347,60.062571458052844,1.0,1.0,1.0,0.1,False,True,False,60.000028750044294,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,2.0,,
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,enum_uniform_random,1,ok,60.00004687503679,60.062543708016165,1.0,1.0,1.0,0.1,False,True,False,60.000028750044294,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,2.0,,
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,enum_uniform_random,2,ok,60.000045916007366,60.06254274898674,1.0,1.0,1.0,0.1,False,True,False,60.000028750044294,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,2.0,,
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,enum_uniform_random,3,ok,60.00004458305193,60.06254141603131,1.0,1.0,1.0,0.1,False,True,False,60.000028750044294,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,2.0,,
unstable,50000,11,0.06249683297937736,8574c1c0255fac56508ea5b17fc0470e601f0d418dbb2f564e2806bee3fd5c0c,enum_uniform_random,4,ok,60.00004437501775,60.06254120799713,1.0,1.0,1.0,0.1,False,True,False,60.000028750044294,"[{'threshold': 0.1, 'n_candidates_enumerated': 2688, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",2688.0,2.0,,
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,ours,0,ok,5.187495844438672e-05,0.06757649994688109,1.0,1.0,1.0,0.1,False,False,,,,,,,
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,enum_first_stable,0,ok,0.23278487398056313,0.30030949896899983,1.0,1.0,1.0,0.1,False,False,False,0.2327780409832485,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,0.0,,
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,enum_uniform_random,0,ok,0.23280570696806535,0.30033033195650205,1.0,1.0,1.0,0.1,False,False,False,0.2327780409832485,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,0.0,,
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,enum_uniform_random,1,ok,0.23279237397946417,0.30031699896790087,1.0,1.0,1.0,0.1,False,False,False,0.2327780409832485,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,0.0,,
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,enum_uniform_random,2,ok,0.2327919160015881,0.3003165409900248,1.0,1.0,1.0,0.1,False,False,False,0.2327780409832485,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,0.0,,
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,enum_uniform_random,3,ok,0.23279154096962884,0.30031616595806554,1.0,1.0,1.0,0.1,False,False,False,0.2327780409832485,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,0.0,,
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,enum_uniform_random,4,ok,0.23279079096391797,0.30031541595235467,1.0,1.0,1.0,0.1,False,False,False,0.2327780409832485,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,0.0,,
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,arbitrary_control,0,ok,3.250001464039087e-05,0.06755712500307709,0.0,0.0,0.0,,False,False,,,,,,False,8.746574772459663e-05
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,arbitrary_control,1,ok,2.904096618294716e-05,0.06755366595461965,0.0,0.0,0.0,,False,False,,,,,,False,0.0020478609414873936
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,arbitrary_control,2,ok,2.3667002096772194e-05,0.06754829199053347,0.0,0.0,0.0,,False,False,,,,,,False,0.0001796987449084836
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,arbitrary_control,3,ok,2.92909680865705e-05,0.06755391595652327,0.0,0.0,0.0,,False,False,,,,,,False,0.00023977440809004195
unstable,50000,12,0.0675246249884367,86121965f35451e2b8c9be474dfff3e47b26779a263b50b23d6d42c513cdd1e8,arbitrary_control,4,ok,2.3457978386431932e-05,0.06754808296682313,0.0,0.0,0.0,,False,False,,,,,,False,3.2023208880782356e-05
unstable,50000,13,0.07040495797991753,6715ae17d45cb5595d805ecdcf94ecc57c65211b1989e0c11954bac7e827645e,enum_first_stable,0,ok,1.0994687079801224,1.16987366596004,1.0,1.0,1.0,0.1,False,False,False,1.099463124992326,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,0.0,,
unstable,50000,13,0.07040495797991753,6715ae17d45cb5595d805ecdcf94ecc57c65211b1989e0c11954bac7e827645e,enum_uniform_random,0,ok,1.0995158749865368,1.1699208329664543,1.0,1.0,1.0,0.1,False,False,False,1.099463124992326,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,0.0,,
unstable,50000,13,0.07040495797991753,6715ae17d45cb5595d805ecdcf94ecc57c65211b1989e0c11954bac7e827645e,enum_uniform_random,1,ok,1.0994760830071755,1.169881040987093,1.0,1.0,1.0,0.1,False,False,False,1.099463124992326,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,0.0,,
unstable,50000,13,0.07040495797991753,6715ae17d45cb5595d805ecdcf94ecc57c65211b1989e0c11954bac7e827645e,enum_uniform_random,2,ok,1.09947412495967,1.1698790829395875,1.0,1.0,1.0,0.1,False,False,False,1.099463124992326,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,0.0,,
